user_id,article_1,article_2,article_3,article_4,article_5
241305,313920,158192,271551,272143,300470
241306,87192,87224,336254,97530,87228
241307,300470,337082,272143,162655,202308
241308,160417,272143,272660,160974,96210
241309,336787,84019,107212,1975,200023
241310,236171,337082,225055,300470,225463
241311,162300,124228,282964,158082,168623
241312,181585,285414,288435,159938,234813
241313,293062,159790,36394,303565,160096
241314,71531,199372,203890,292390,159266
241315,214206,64346,31836,272143,48403
241316,160417,160974,272143,158536,64329
241317,159196,96077,236171,236610,271551
241318,233420,58580,225010,285435,236207
241319,160417,166283,307856,272143,158536
241320,160417,162655,300470,272143,166377
241321,272143,160417,87224,58580,162655
241322,160974,272143,162655,160417,225463
241323,348112,199198,162300,30730,140528
241324,297639,156624,233478,158192,293301
241325,159790,158082,214744,123909,276970
241326,233658,160940,159177,30360,30730
241327,314356,272143,70646,235230,198817
241328,160417,272143,48403,313431,73506
241329,0,54496,96210,292390,160557
241330,30389,63307,156964,39894,272143
241331,272143,285343,324823,158906,162718
241332,16129,272660,87224,87231,162655
241333,0,96210,54496,233688,124337
241334,348112,123613,314356,276970,233420
241335,124352,123757,123290,124748,140985
241336,161439,352901,235854,235616,161506
241337,162765,257291,158082,166377,96077
241338,129029,58606,36605,352901,233478
241339,207994,283776,284422,183176,158642
241340,58580,337441,234269,336380,218028
241341,31520,214206,272761,16129,225463
241342,0,96210,292390,160557,54496
241343,236444,276970,183176,36394,123757
241344,156723,161506,348111,236553,285719
241345,283009,162300,39894,214206,16129
241346,289003,283009,156964,288320,48403
241347,156964,289003,157478,215674,58565
241348,162655,160417,162300,158082,272143
241349,162655,161439,207311,59758,289126
241350,235440,237580,336801,313920,272143
241351,299697,159938,286128,157332,119193
241352,166283,225463,160974,160417,236171
241353,162655,214206,96812,272143,225463
241354,160158,158906,235689,337735,283238
241355,58580,187065,9308,206462,336245
241356,234813,272143,336221,59057,271261
241357,156808,160974,156447,272660,225463
241358,58580,158192,313431,313920,111210
241359,162300,285343,300470,140324,158642
241360,95977,124350,276946,59057,272143
241361,160417,272660,272143,236171,59758
241362,277107,289003,331116,352979,57966
241363,124350,160417,156723,158915,162765
241364,62567,162655,62592,62608,119193
241365,202308,50504,160417,158882,158536
241366,348112,348109,272143,156624,162655
241367,336221,285045,285335,158082,149622
241368,162300,16129,272143,182394,63307
241369,272143,119193,234698,235854,234269
241370,162655,300470,162765,64329,87224
241371,202557,236553,235230,208539,16129
241372,156654,276970,87236,59758,16129
241373,284547,158192,203288,225019,58580
241374,58580,235230,159196,276946,128260
241375,124228,96210,124748,123818,300470
241376,64409,159938,120967,118391,128260
241377,336221,272143,300470,208233,272660
241378,124350,272143,162300,236171,162655
241379,42693,158915,285379,129029,289003
241380,202299,156964,172576,42223,71161
241381,225463,78374,205846,59057,271261
241382,225463,272143,160417,285343,313431
241383,160453,235804,236207,57490,233420
241384,160417,162655,160974,162765,272143
241385,236171,225463,272143,300470,162655
241386,214206,352979,16129,96480,63307
241387,272143,234269,234813,285343,63307
241388,160974,162655,16129,272143,236171
241389,191895,162655,160132,236171,283764
241390,276970,168623,124228,160417,162655
241391,124350,272143,124748,48403,276946
241392,285379,157478,73506,58580,237524
241393,48403,162300,300470,160417,214206
241394,162655,272143,236338,272660,182394
241395,156624,160417,162655,234813,162300
241396,162300,162655,160417,300470,272143
241397,15306,235886,285095,284547,277492
241398,63304,233478,162655,124228,59758
241399,272143,31836,48403,119193,352979
241400,0,96210,292390,160557,54496
241401,162300,162655,160417,300470,158082
241402,162655,272660,225463,236171,158536
241403,0,292390,96210,160557,168623
241404,166283,337082,160417,84916,285343
241405,158082,308907,160974,272143,168623
241406,225010,285379,214206,233595,158192
241407,0,96210,54496,292390,168623
241408,277067,300470,160417,272143,234813
241409,272143,162655,160417,160974,199198
241410,272143,285808,160417,64329,160974
241411,225463,162300,162655,236171,59758
241412,87228,87224,233658,48403,336380
241413,270799,235230,297639,161506,235616
241414,236207,111210,159938,276970,245161
241415,160417,162655,160974,162765,272143
241416,276970,59057,272143,42883,300470
241417,272143,313431,36605,63307,162655
241418,160974,162655,160417,124748,0
241419,162300,160417,123826,308907,211415
241420,158192,235230,313431,158094,272143
241421,236207,160453,235804,205982,207714
241422,157478,218028,205973,30389,348089
241423,0,48007,158541,361886,158640
241424,0,96210,160557,54496,292390
241425,162655,272143,208360,96210,271551
241426,300470,166283,162655,16129,160974
241427,160417,208562,161580,234268,195009
241428,160417,272143,166283,158536,64329
241429,156723,156447,272218,272143,96755
241430,0,96210,85396,124748,162655
241431,215993,283437,87236,36394,9308
241432,160974,162655,272143,225463,96210
241433,156619,166430,225463,156447,160417
241434,257291,233478,58606,111210,160132
241435,156619,276970,324823,156723,119193
241436,63307,156447,236338,31836,83565
241437,289126,236171,162655,160974,162300
241438,166283,161858,156654,225463,158536
241439,160417,272143,336221,336223,234698
241440,313920,300470,283996,166377,288320
241441,214800,166377,50715,96077,58606
241442,283238,70999,160940,160417,233717
241443,124749,160417,158082,124350,156624
241444,172576,233478,297639,29953,157844
241445,160417,162655,273397,158536,160974
241446,283009,73506,353672,39894,124228
241447,0,96210,292390,54496,160557
241448,71076,313431,236338,161506,338350
241449,199198,64329,162655,198659,233717
241450,160974,162655,168623,235616,124228
241451,293062,124228,182256,123289,123818
241452,272143,160417,162655,297639,124228
241453,225055,162655,233658,160974,272218
241454,64409,95972,123909,285435,175040
241455,162655,236338,39894,166377,161506
241456,160417,257291,272143,158082,160132
241457,162655,276970,272143,257291,162765
241458,336220,336221,119534,234269,272143
241459,156843,352336,273395,149623,285663
241460,214206,160417,272143,288320,257291
241461,348111,156624,156447,182394,272143
241462,160417,285379,156808,162655,162765
241463,140985,87188,198817,123614,160974
241464,285343,156843,158082,234814,42883
241465,160974,272143,162655,158192,313431
241466,352983,224730,289186,324823,237612
241467,158192,129029,276970,59758,160417
241468,211393,215829,76653,0,57748
241469,156355,301030,235689,83534,285343
241470,58580,250043,234813,336220,159938
241471,285719,208360,38625,208048,111210
241472,65991,175040,324823,207848,288440
241473,187065,203288,284547,156843,338350
241474,160974,272143,59057,160417,63307
241475,272143,199198,272660,64329,300470
241476,156723,129029,285379,96755,156964
241477,158882,58580,236566,87224,207963
241478,158082,208473,96755,284901,166377
241479,0,313996,272218,114682,224228
241480,161506,160417,161439,214206,166377
241481,160417,156447,272143,156624,158536
241482,307856,272143,206168,160974,337082
241483,272242,156619,214109,225019,203199
241484,276970,123909,272143,59758,162655
241485,160417,160974,236171,64329,158082
241486,162655,156808,160132,160417,284844
241487,233420,236207,157478,160417,158082
241488,240233,206763,123826,84019,159912
241489,160974,162655,272143,160417,96210
241490,160417,160974,272143,158536,199198
241491,208360,58580,313431,235230,284547
241492,233478,257291,233717,160132,182256
241493,63307,62567,236171,313504,214206
241494,59758,63304,71035,208360,123368
241495,284422,272143,64329,168623,158082
241496,140324,293062,158082,225463,272143
241497,58606,214206,233478,156624,272143
241498,272143,160417,160974,64329,337082
241499,165989,128957,124749,282964,270799
241500,162655,160417,162300,300470,272143
241501,159938,300470,277107,57966,156723
241502,159938,160940,156355,271400,324823
241503,140528,123290,209653,31520,124352
241504,162655,160417,162300,300470,158082
241505,160417,158536,162655,156447,215993
241506,124350,160417,123909,123757,123289
241507,162655,73506,5353,156808,96986
241508,160974,162655,272143,300470,59758
241509,162655,59758,160974,272143,87224
241510,182256,233478,119197,198817,124734
241511,0,96210,54496,292390,233688
241512,0,292390,54496,96210,160557
241513,158082,124749,124350,124734,123826
241514,214206,160417,59057,272143,159938
241515,39894,83565,235886,283009,141004
241516,236171,233658,272143,285808,300470
241517,160974,162655,272143,160417,225463
241518,63307,182394,59758,272143,225463
241519,237293,58580,283764,182384,336223
241520,63307,353672,336220,337651,352983
241521,156447,160417,272143,128957,124749
241522,129029,225019,187065,97530,284547
241523,235230,272143,313431,156624,285379
241524,162655,225463,160417,272143,162300
241525,162655,160417,162300,158082,272143
241526,235230,158192,352979,95972,156723
241527,59057,288435,285414,162655,161506
241528,283505,300470,272143,313431,233658
241529,70646,336220,202308,183176,284339
241530,162300,337082,283392,124176,124350
241531,96812,307779,300082,271551,337728
241532,156843,234813,352902,233658,118391
241533,271400,220458,123818,124734,124337
241534,157478,156619,96077,166377,284547
241535,283437,161602,96127,157078,331116
241536,160417,162655,162300,162765,272143
241537,160417,162655,162300,158082,300470
241538,284773,300470,235230,236610,162655
241539,0,96210,160557,54496,292390
241540,190559,0,168623,84019,50385
241541,159938,183176,160417,272143,16129
241542,285379,202557,133160,286108,87174
241543,162655,160417,162300,300470,158082
241544,160974,162655,0,124748,160417
241545,205846,276946,96755,141334,16129
241546,272143,175040,313431,331116,336254
241547,64409,156964,234698,235616,215674
241548,162655,272143,285343,233658,183176
241549,272143,160417,161506,235230,234813
241550,123818,124352,123757,140676,123368
241551,214206,161506,236338,285414,336223
241552,181873,162300,236171,0,70214
241553,123368,124177,202289,205846,123757
241554,160974,162655,160417,124748,0
241555,337082,300470,64329,182394,225055
241556,160417,162655,160974,162765,272143
241557,0,96210,292390,54496,160557
241558,225463,162765,162655,272660,236171
241559,162655,160417,225463,158082,300470
241560,276970,168623,162655,161425,160417
241561,160417,272143,162655,162765,300470
241562,0,160974,162655,48403,16129
241563,16129,225463,160417,162655,272143
241564,272143,96210,300470,20691,160974
241565,162655,162300,160417,158082,300470
241566,162655,160417,336223,140324,272143
241567,285333,159762,234698,161425,352983
241568,58580,272143,156447,300470,235230
241569,337441,272143,162655,324823,198659
241570,162655,96210,300470,160417,158536
241571,156447,313431,300470,157478,96077
241572,162655,315146,337082,156447,270229
241573,162655,160417,162300,300470,158082
241574,257291,285719,32750,276946,161439
241575,160417,160974,272143,162765,300470
241576,48403,272143,59057,31836,313431
241577,162655,59758,272143,235616,87224
241578,160417,162655,160974,272143,162765
241579,48403,159938,235824,59057,336223
241580,214206,272143,162655,300470,288320
241581,276970,160417,124228,124748,123818
241582,202557,208237,225463,202398,336223
241583,214206,63307,338340,161506,272143
241584,285343,272143,234006,225019,160131
241585,257291,111210,285719,233717,64409
241586,64409,156964,159938,300470,235028
241587,123818,162300,158082,124228,124352
241588,214206,59758,257291,111210,16129
241589,162655,160417,158082,272143,300470
241590,96755,70214,214206,128707,123756
241591,157478,166377,156723,257291,129029
241592,234813,161506,32750,300082,336223
241593,313504,160417,285379,30389,289090
241594,124194,140985,123818,158082,162300
241595,270508,140528,129434,158047,158642
241596,207982,313431,202388,285435,206735
241597,162655,272143,160417,225463,272660
241598,0,162655,175040,207982,272143
241599,58580,123818,276970,233478,124352
241600,214206,87224,272143,225463,234267
241601,162655,160417,162300,300470,272143
241602,162300,285379,160417,276970,300470
241603,206538,59681,36605,161506,32750
241604,158192,283764,65991,272143,225010
241605,162655,162300,160417,225463,272143
241606,282964,83841,301105,156624,58606
241607,162655,158536,272143,160974,64329
241608,272218,161506,59057,158192,235616
241609,289003,124228,162655,272143,225463
241610,160131,168623,208145,162655,207848
241611,124748,257291,123757,158082,124228
241612,160974,162655,160417,124748,0
241613,160974,162655,272143,225463,160417
241614,236566,58580,336934,236553,277107
241615,207994,207982,157078,208562,202637
241616,272218,284985,160940,70999,283238
241617,160417,162655,162300,272143,64329
241618,156624,224658,313431,160974,162655
241619,124228,235652,272660,182394,162655
241620,160417,160974,272143,166283,158536
241621,208531,235230,208118,42223,234269
241622,162655,162300,160417,158082,272143
241623,156964,336220,159790,270229,289090
241624,162655,300470,64346,236171,158082
241625,272660,272143,313504,336223,166581
241626,162655,160417,225463,162300,272143
